Inhibitor,Ki_nM,IC50_nM,Kd_nM,EC50_nM,POC,Source,IMG_URL,ID_IN
CHEMBL53596,n/a,10,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50128287.png,IN0000169
CHEMBL55394,n/a,10,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50128290.png,IN0000170
CHEMBL364337,n/a,10,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153448.png,IN0000171
CHEMBL178945,n/a,10,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50162998.png,IN0000172
CHEMBL67716,n/a,10,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285237.png,IN0000173
BALANOL BENZOPHENONE ESTER ANALOG 25,n/a,1000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003244.png,IN0000174
CHEMBL362814,n/a,1000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50150701.png,IN0000175
CHEBI:148573,n/a,10000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50077783.png,IN0000176
CHEMBL110000,n/a,1070,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50147466.png,IN0000177
BALANOL ANALOG 35C,n/a,110,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003206.png,IN0000178
MODIFIED BENZOPHENONE CARBOXYLIC ACID BALANOL ANALOG 36,n/a,110,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003236.png,IN0000179
CHEMBL103421,n/a,110,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50132314.png,IN0000180
CHEMBL324268,n/a,1100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50147460.png,IN0000181
CHEMBL178737,n/a,1100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50150698.png,IN0000182
CHEMBL109834,n/a,1160,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50147462.png,IN0000183
CHEMBL340776,n/a,1163,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50133064.png,IN0000184
CHEMBL1087650,n/a,119,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50311985.png,IN0000185
CHEMBL365656,n/a,12,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153463.png,IN0000186
CHEBI:148574,n/a,1200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50077781.png,IN0000187
CHEMBL361708,n/a,1200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50108779.png,IN0000188
CHEMBL397771,n/a,1200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50207804.png,IN0000189
MALEIMIDE DERIVATIVE 13,n/a,1268,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00033972.png,IN0000190
CHEMBL366668,n/a,13,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50163001.png,IN0000191
MODIFIED BENZOPHENONE CARBOXYLIC ACID BALANOL ANALOG 40,n/a,1300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003240.png,IN0000192
CHEMBL567124,n/a,1300,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50302507.png,IN0000193
CHEBI:148670,n/a,140,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50077784.png,IN0000194
CHEMBL392167,n/a,1400,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50207806.png,IN0000195
CHEMBL111298,n/a,1440,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50147472.png,IN0000196
CHEMBL424809,n/a,1450,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153467.png,IN0000197
CHEMBL369114,n/a,15,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153452.png,IN0000198
CHEMBL184548,n/a,15,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153453.png,IN0000199
CHEMBL359808,n/a,15,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50162992.png,IN0000200
CHEBI:148691,n/a,1500,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50077779.png,IN0000201
CHEMBL185573,n/a,151,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153464.png,IN0000202
BALANOL BENZOPHENONE ESTER ANALOG 15,n/a,1600,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003253.png,IN0000203
SB242235,n/a,17,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00015458.png,IN0000204
CHEMBL421217,n/a,17,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50132319.png,IN0000205
CHEMBL187235,n/a,17,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153455.png,IN0000206
CHEMBL422056,n/a,17,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285251.png,IN0000207
CHEMBL177308,n/a,170,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50289207.png,IN0000208
CHEMBL184042,n/a,18,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153466.png,IN0000209
CHEMBL367106,n/a,18,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50163002.png,IN0000210
ACYCLIC BALANOL ANALOG 16B,n/a,1800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003189.png,IN0000211
BALANOL BENZOPHENONE ESTER ANALOG (+)8,n/a,1800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003251.png,IN0000212
CHEMBL325817,n/a,1850,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50147461.png,IN0000213
CHEMBL326208,n/a,1880,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50147459.png,IN0000214
CHEMBL301860,n/a,19,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50128286.png,IN0000215
CHEMBL103506,n/a,19,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50132309.png,IN0000216
CHEMBL187325,n/a,198,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153471.png,IN0000217
AEB071,n/a,2,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00033971.png,IN0000218
CHEMBL540357,n/a,2,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153465.png,IN0000219
CHEMBL417051,n/a,2,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285240.png,IN0000220
MALEIMIDE DERIVATIVE 10,n/a,2.1,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00033968.png,IN0000221
BALANOL ANALOG 42,n/a,20,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003184.png,IN0000222
ACYCLIC BALANOL ANALOG 12B(R),n/a,20,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003187.png,IN0000223
ACYCLIC BALANOL ANALOG 30B,n/a,20,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003200.png,IN0000224
ACYCLIC BALANOL ANALOG 39B,n/a,20,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003202.png,IN0000225
BALANOL BENZOPHENONE ESTER ANALOG 20,n/a,20,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003248.png,IN0000226
BALANOL BENZOPHENONE ESTER ANALOG 24,n/a,20,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003249.png,IN0000227
CHEMBL431955,n/a,20,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285238.png,IN0000228
CHEMBL319265,n/a,200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50132312.png,IN0000229
CHEMBL517647,n/a,2000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50255013.png,IN0000230
ACYCLIC BALANOL ANALOG 20B,n/a,210,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003192.png,IN0000231
BALANOL ANALOG 27,n/a,2100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003161.png,IN0000232
MODIFIED BENZOPHENONE CARBOXYLIC ACID BALANOL ANALOG 32,n/a,2100,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003232.png,IN0000233
BIM-4,n/a,212,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00002583.png,IN0000234
CHEMBL435104,n/a,2146,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153472.png,IN0000235
CHEMBL291975,n/a,22,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50128283.png,IN0000236
ACYCLIC BALANOL ANALOG 7B,n/a,220,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003188.png,IN0000237
CHEMBL175956,n/a,220,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50162997.png,IN0000238
CHEMBL59677,n/a,220,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285087.png,IN0000239
CHEMBL302998,n/a,220,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285236.png,IN0000240
BALANOL BENZOPHENONE ESTER ANALOG 17,n/a,2200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003245.png,IN0000241
CHEMBL396327,n/a,2200,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50207807.png,IN0000242
CHEMBL183310,n/a,223,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153450.png,IN0000243
CHEMBL109981,n/a,2260,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50147458.png,IN0000244
CHEMBL184146,n/a,23,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153457.png,IN0000245
CHEMBL368193,n/a,23,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50162999.png,IN0000246
CHEMBL111005,n/a,2380,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50147465.png,IN0000247
CHEMBL91959,n/a,24,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50052041.png,IN0000248
CHEMBL326688,n/a,240,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50147467.png,IN0000249
CHEMBL247067,n/a,2400,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50207805.png,IN0000250
CHEMBL67788,n/a,2400,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285234.png,IN0000251
CHEMBL184826,n/a,2448,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153459.png,IN0000252
CHEMBL186981,n/a,249,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153469.png,IN0000253
CHEMBL293722,n/a,2500,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50284982.png,IN0000254
CHEMBL70078,n/a,2500,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285233.png,IN0000255
CHEMBL570865,n/a,2500,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50301686.png,IN0000256
BALANOL ANALOG 24,n/a,26,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003158.png,IN0000257
MODIFIED BENZOPHENONE RING BALANOL ANALOG 30,n/a,260,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003230.png,IN0000258
MODIFIED BENZOPHENONE CARBOXYLIC ACID BALANOL ANALOG 39,n/a,260,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003239.png,IN0000259
CHEMBL475575,n/a,2660,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50249539.png,IN0000260
CHEMBL103628,n/a,27,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50132315.png,IN0000261
CHEMBL105477,n/a,27,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50132317.png,IN0000262
CHEBI:148690,n/a,270,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50077778.png,IN0000263
CHEMBL430694,n/a,270,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50147469.png,IN0000264
CHEMBL294120,n/a,270,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285193.png,IN0000265
MODIFIED BENZOPHENONE RING BALANOL ANALOG 16,n/a,2700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003216.png,IN0000266
CHEMBL109977,n/a,2730,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50147464.png,IN0000267
CHEMBL292495,n/a,28,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50052039.png,IN0000268
CHEMBL184649,n/a,28,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153458.png,IN0000269
ACYCLIC BALANOL ANALOG 8B,n/a,2800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003190.png,IN0000270
ACYCLIC BALANOL ANALOG 13B,n/a,2800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003196.png,IN0000271
CHEBI:148352,n/a,2800,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50077786.png,IN0000272
CHEMBL184269,n/a,2863,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153468.png,IN0000273
CHEMBL360304,n/a,29,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50162994.png,IN0000274
MODIFIED BENZOPHENONE RING BALANOL ANALOG 20,n/a,290,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003220.png,IN0000275
BALANOL BENZOPHENONE ESTER ANALOG 7,n/a,290,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003243.png,IN0000276
ACYCLIC BALANOL ANALOG 29B,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003199.png,IN0000277
CHEMBL350335,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50284330.png,IN0000278
CHEMBL306427,n/a,3,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285239.png,IN0000279
BALANOL ANALOG 20,n/a,30,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003154.png,IN0000280
BALANOL ANALOG 26,n/a,30,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003160.png,IN0000281
BALANOL ANALOG 1(+/-),n/a,30,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003182.png,IN0000282
ACYCLIC BALANOL ANALOG 6B,n/a,30,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003185.png,IN0000283
ACYCLIC BALANOL ANALOG 21B,n/a,30,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003193.png,IN0000284
CHEMBL300549,n/a,30,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50128284.png,IN0000285
CHEMBL300138,n/a,30,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50128285.png,IN0000286
CHEMBL55788,n/a,30,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50128288.png,IN0000287
CHEMBL185221,n/a,30,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153462.png,IN0000288
CHEMBL60455,n/a,30,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285090.png,IN0000289
ACYCLIC BALANOL ANALOG 17B,n/a,3000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003194.png,IN0000290
CHEBI:148366,n/a,3000,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50077776.png,IN0000291
CHEMBL328229,n/a,310,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50052040.png,IN0000292
CHEMBL307747,n/a,32,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285232.png,IN0000293
CHEBI:148349,n/a,320,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50077787.png,IN0000294
CHEMBL316239,n/a,33,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50052037.png,IN0000295
MODIFIED BENZOPHENONE CARBOXYLIC ACID BALANOL ANALOG 34,n/a,330,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003234.png,IN0000296
BALANOL BENZOPHENONE ESTER ANALOG (+/-)8,n/a,330,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003250.png,IN0000297
CHEMBL332551,n/a,3381,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50149481.png,IN0000298
ACYCLIC BALANOL ANALOG 12C(S),n/a,340,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003203.png,IN0000299
CHEMBL475816,n/a,350,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50256734.png,IN0000300
MODIFIED BENZOPHENONE CARBOXYLIC ACID BALANOL ANALOG 41,n/a,3500,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003241.png,IN0000301
MALEIMIDE DERIVATIVE 11,n/a,36,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00033969.png,IN0000302
CHEMBL305718,n/a,3600,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50055680.png,IN0000303
CHEMBL303205,n/a,3600,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285235.png,IN0000304
CHEMBL426587,n/a,37,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50162991.png,IN0000305
ACYCLIC BALANOL ANALOG 22B,n/a,370,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003198.png,IN0000306
CHEMBL186290,n/a,370,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50150697.png,IN0000307
MODIFIED BENZOPHENONE RING BALANOL ANALOG 7,n/a,3700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003207.png,IN0000308
CHEMBL1270230,n/a,3700,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50329427.png,IN0000309
CHEMBL315357,n/a,38,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50052035.png,IN0000310
CHEMBL359486,n/a,4,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50162990.png,IN0000311
CHEMBL421866,n/a,4,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285241.png,IN0000312
CHEMBL432130,n/a,4.7,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50128281.png,IN0000313
BALANOL ANALOG 41,n/a,40,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003183.png,IN0000314
BALANOL BENZOPHENONE ESTER ANALOG (-)8,n/a,40,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003252.png,IN0000315
CHEMBL321529,n/a,40,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50132308.png,IN0000316
CHEMBL66923,n/a,40,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285231.png,IN0000317
CHEMBL71331,n/a,40,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50285250.png,IN0000318
CHEMBL106061,n/a,41,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50132313.png,IN0000319
CHEMBL184647,n/a,41,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50153451.png,IN0000320
CHEMBL362558,n/a,420,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50150699.png,IN0000321
CHEMBL109944,n/a,4360,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50147457.png,IN0000322
CHEMBL315389,n/a,44,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50052036.png,IN0000323
CHEMBL419866,n/a,44,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50052038.png,IN0000324
CHEMBL367107,n/a,44,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50162995.png,IN0000325
BALANOL BENZOPHENONE ESTER ANALOG 9,n/a,440,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003254.png,IN0000326
BALANOL ANALOG 22,n/a,4400,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD00003156.png,IN0000327
CHEMBL306883,n/a,4400,n/a,n/a,n/a,BindingDB,http://gemdock.life.nctu.edu.tw/kidfammap/data/png/BindingDB/BD50055675.png,IN0000328
